1075	4164.72	76.63
1076	4169.95	76.72
1077	4175.18	76.82
1078	4180.41	76.92
1079	4185.64	75.18
1080	4190.86	75.28
1081	4196.09	75.37
1082	4201.32	75.46
1083	4206.54	75.56
1084	4211.76	75.65
1085	4216.98	75.75
1086	4222.21	75.84
1087	4227.43	75.93
1088	4232.64	76.03
1089	4237.86	76.12
1090	4243.08	76.21
1091	4248.30	76.31
1092	4253.51	76.40
1093	4258.72	76.50
1094	4263.94	76.59
1095	4269.15	76.68
1096	4274.36	76.78
1097	4279.57	76.87
1098	4284.78	76.96
1099	4289.98	77.06
1100	4295.19	75.36
1101	4300.39	75.45
1102	4305.60	75.54
1103	4310.80	75.63
1104	4316.00	75.72
1105	4321.20	75.82
1106	4326.40	75.91
1107	4331.59	76.00
1108	4336.79	76.09
1109	4341.99	76.18
1110	4347.18	76.27
1111	4352.37	76.36
1112	4357.56	76.45
1113	4362.75	76.55
1114	4367.94	76.64
1115	4373.13	76.73
1116	4378.31	76.82
1117	4383.50	76.91
1118	4388.68	77.00
1119	4393.86	75.34
1120	4399.04	75.43
1121	4404.22	75.52
1122	4409.40	75.61
1123	4414.58	75.70
1124	4419.75	75.79
1125	4424.92	75.88
1126	4430.09	75.96
1127	4435.27	76.05
1128	4440.43	76.14
1129	4445.60	76.23
1130	4450.77	76.32
1131	4455.93	76.41
1132	4461.10	76.50
1133	4466.26	76.58
1134	4471.42	76.67
1135	4476.57	76.76
1136	4481.73	76.85
1137	4486.89	76.94
1138	4492.04	77.03
1139	4497.19	75.40
1140	4502.34	75.49
1141	4507.49	75.58
1142	4512.64	75.66
1143	4517.78	75.75
1144	4522.93	75.84
1145	4528.07	75.92
1146	4533.21	76.01
1147	4538.35	76.09
1148	4543.49	76.18
1149	4548.62	76.27
1150	4553.76	76.35
1151	4558.89	76.44
1152	4564.02	76.52
1153	4569.15	76.61
1154	4574.27	76.70
1155	4579.40	76.78
1156	4584.52	76.87
1157	4589.64	76.95
1158	4594.76	75.37
1159	4599.88	75.45
1160	4604.99	75.54
1161	4610.11	75.62
1162	4615.22	75.70
1163	4620.33	75.79
1164	4625.44	75.87
1165	4630.54	75.95
1166	4635.64	76.04
1167	4640.75	76.12
1168	4645.85	76.21
1169	4650.94	76.29
1170	4656.04	76.37
1171	4661.13	76.46
1172	4666.23	76.54
1173	4671.31	76.62
1174	4676.40	76.71
1175	4681.49	76.79
1176	4686.57	76.87
1177	4691.65	75.32
1178	4696.73	75.40
1179	4701.81	75.49
1180	4706.88	75.57
1181	4711.95	75.65
1182	4717.02	75.73
1183	4722.09	75.81
1184	4727.16	75.89
1185	4732.22	75.97
1186	4737.28	76.06
1187	4742.34	76.14
1188	4747.40	76.22
1189	4752.45	76.30
1190	4757.50	76.38
1191	4762.55	76.46
1192	4767.60	76.54
1193	4772.65	76.62
1194	4777.69	76.70
1195	4782.73	76.78
1196	4787.76	76.87
1197	4792.80	76.95
1198	4797.83	75.42
1199	4802.86	75.50
1200	4807.89	75.58
1201	4812.91	75.66
1202	4817.94	75.74
1203	4822.96	75.82
1204	4827.97	75.90
1205	4832.99	75.98
1206	4838.00	76.06
1207	4843.01	76.13
1208	4848.01	76.21
1209	4853.02	76.29
1210	4858.02	76.37
1211	4863.02	76.45
1212	4868.01	76.53
1213	4873.01	76.61
1214	4878.00	76.68
1215	4882.98	76.76
1216	4887.97	76.84
1217	4892.95	76.92
1218	4897.93	77.00
1219	4902.90	77.08
1220	4907.88	77.15
1221	4912.85	75.66
1222	4917.81	75.73
1223	4922.78	75.81
1224	4927.74	75.89
1225	4932.70	75.96
1226	4937.65	76.04
1227	4942.60	76.12
1228	4947.55	76.19
1229	4952.50	76.27
1230	4957.44	76.34
1231	4962.38	76.42
1232	4967.32	76.50
1233	4972.25	76.57
1234	4977.18	76.65
1235	4982.11	76.72
1236	4987.03	76.80
1237	4991.95	76.88
1238	4996.87	76.95
1239	5001.78	77.03
1240	5006.69	77.10
1241	5011.60	75.64
1242	5016.50	75.71
1243	5021.40	75.78
1244	5026.30	75.86
1245	5031.19	75.93
1246	5036.08	76.01
1247	5040.97	76.08
1248	5045.85	76.15
1249	5050.73	76.23
1250	5055.61	76.30
1251	5060.48	76.37
1252	5065.35	76.45
1253	5070.22	76.52
1254	5075.08	76.59
1255	5079.94	76.67
1256	5084.79	76.74
1257	5089.64	76.81
1258	5094.49	76.89
1259	5099.33	76.96
1260	5104.17	75.52
1261	5109.00	75.59
1262	5113.84	75.67
1263	5118.66	75.74
1264	5123.49	75.81
1265	5128.31	75.88
1266	5133.12	75.95
1267	5137.93	76.02
1268	5142.74	76.09
1269	5147.55	76.16
1270	5152.35	76.24
1271	5157.14	76.31
1272	5161.93	76.38
1273	5166.72	76.45
1274	5171.51	76.52
1275	5176.29	76.59
1276	5181.06	76.66
1277	5185.83	76.73
1278	5190.60	76.80
1279	5195.36	76.87
1280	5200.12	76.94
1281	5204.87	77.01
1282	5209.62	77.08
1283	5214.37	77.15
1284	5219.11	77.22
1285	5223.84	77.29
1286	5228.58	75.87
1287	5233.30	75.94
1288	5238.03	76.01
1289	5242.75	76.08
1290	5247.46	76.15
1291	5252.17	76.22
1292	5256.87	76.28
1293	5261.57	76.35
1294	5266.27	76.42
1295	5270.96	76.49
1296	5275.64	76.56
1297	5280.33	76.62
1298	5285.00	76.69
1299	5289.67	76.76
1300	5294.34	76.83
1301	5299.00	76.90
1302	5303.66	76.96
1303	5308.31	77.03
1304	5312.96	77.10
1305	5317.60	77.17
1306	5322.24	77.23
1307	5326.87	77.30
1308	5331.49	75.91
1309	5336.12	75.97
1310	5340.73	76.04
1311	5345.34	76.10
1312	5349.95	76.17
1313	5354.55	76.23
1314	5359.15	76.30
1315	5363.74	76.36
1316	5368.32	76.43
1317	5372.90	76.49
1318	5377.48	76.56
1319	5382.04	76.63
1320	5386.61	76.69
1321	5391.16	76.75
