File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Common\Sales\SaleData.cs,74,68,47,3,6,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Common\Sales\SaleHandler.cs,123,111,75,13,12,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Common\Sales\TankFillingData.cs,28,23,15,0,5,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Common\Sales\TankSaleData.cs,20,18,14,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\AlertClass.cs,17,15,10,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\BalanceClass.cs,178,159,120,7,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\ChangePriceClass.cs,16,14,9,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\CommunicationMethods.cs,438,388,255,60,49,2,1,4,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\DeliveryNoteClass.cs,143,124,102,4,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\FuelTypePumpClass.cs,99,86,70,3,13,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\FuelVolumeClass.cs,81,73,51,0,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\IncomeRecieptClass.cs,86,79,62,5,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\LiterCheckClass.cs,33,30,23,1,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\SendMethods.cs,282,250,178,32,23,1,9,22,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Enums\AlertIdEnum.cs,22,20,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Enums\DeliveryTypeEnum.cs,16,14,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Enums\FuelTypeEnum.cs,24,22,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Enums\LocalizedEnumExtensions.cs,48,44,26,7,4,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Enums\WorkFieldEnum.cs,20,18,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Communication\Service References\FuelFlowService\Reference.cs,2929,2285,1354,203,445,1,199,412,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Crc32.cs,107,86,51,15,21,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\DatabaseModel.cs,15153,13660,6849,1309,1429,0,64,1142,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\AlertEvaluator.cs,395,350,231,61,43,0,2,3,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\DatabaseModel.cs,2089,1763,1148,311,240,49,86,404,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\EntityFactory.cs,166,133,76,14,11,1,22,63,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\ErrorInfo.cs,70,59,31,4,11,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\OptionHandler.cs,189,164,101,41,25,2,0,2,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Implementation\ValidationErrorEvent.cs,26,22,14,0,4,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\IDataValidator.cs,24,21,17,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\InvoiceLineValidator.cs,108,88,54,16,18,0,2,15,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\InvoiceValidator.cs,109,62,32,6,18,0,29,75,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\SalesTransactionValidator.cs,109,90,49,13,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\TankFillingValidator.cs,158,74,40,10,24,0,60,180,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\TankValidator.cs,69,53,29,8,15,0,1,3,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Data\Validators\ValidatorContainer.cs,105,90,67,13,14,0,1,4,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Elbis\ElbhsController.cs,1101,610,381,100,129,1,362,1184,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Elbis\FuelPoint.cs,203,157,100,9,21,0,25,70,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Elbis\Nozzle.cs,46,38,29,1,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Elbis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.EMR3\EmrController.cs,79,65,42,6,11,0,3,12,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.EMR3\Protocol.cs,664,539,329,94,62,10,63,193,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.EMR3\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Fafnir\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Fafnir\Connector.cs,234,187,126,26,34,0,13,54,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Fafnir\Controller.cs,188,150,88,10,38,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Fafnir\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.FuelPump\FuelPumpWorkFlow.cs,857,656,407,123,103,2,98,317,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.FuelPump\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\Connector.cs,493,445,281,82,40,13,8,65,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\Controller.cs,128,16,10,0,18,0,94,306,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\GilbarcoController.cs,66,58,39,10,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\GilbarcoProtocol.cs,493,424,265,52,54,15,15,108,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\GilbargoProtocol.cs,436,384,239,51,40,15,12,102,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Gilbarco\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Logging\Logger.cs,218,181,116,20,12,0,25,96,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Logging\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\DispenserCommand.cs,653,453,333,74,93,26,107,587,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\MilleniumProtocol.cs,445,366,212,33,49,0,30,89,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\MillenniumConnector.cs,864,684,404,92,107,12,73,568,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Enums\CommandTypeEnum.cs,27,21,6,0,2,0,4,4,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Enums\FuelPointSatusEnum.cs,28,26,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Enums\ResponseLengthEnum.cs,47,21,6,0,15,2,11,190,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Enums\ResponseTypeEnum.cs,23,18,6,0,5,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millenium\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millennium\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Millennium\MillenniumConnector.cs,863,682,404,92,108,12,73,568,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.NuovoPignone\Controller.cs,31,27,16,7,4,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.NuovoPignone\NuovoPignoneProtocol.cs,565,479,282,65,57,8,29,177,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.NuovoPignone\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.PTS\PtsConnector.cs,647,521,323,112,92,2,34,144,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.PTS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\AlertReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\DeliveryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\InvoiceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\InvoiceThermal.cs,127,108,68,23,10,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\LiterCheckReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\NozzleTotalsReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\ReportViewer.cs,21,19,13,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\SaleReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\TransactionReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,10,7,3,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\Invoices\InvoiceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.StartItaliana\ATGProbe.cs,17,15,11,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.StartItaliana\Connector.cs,194,174,112,28,17,0,3,9,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.StartItaliana\Controller.cs,187,150,88,10,37,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.StartItaliana\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Tank\TankWorkFlow.cs,643,545,347,108,82,0,16,58,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Tank\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\Class1.cs,12,10,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualAlarm.cs,126,113,61,11,13,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualDevice.cs,73,66,38,5,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualDispenser.cs,173,156,95,9,17,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualNozzle.cs,68,56,40,1,11,0,1,3,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualTank.cs,293,251,161,29,31,0,11,31,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\VirtualTitrimetryLevel.cs,20,17,11,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.VirtualDevices\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\MainForm.cs,529,462,282,58,52,1,15,40,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Program.cs,191,158,97,16,30,0,3,12,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Service References\SmsService\Reference.cs,1338,1114,573,139,216,1,8,30,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\ControllerThread.cs,828,716,424,120,90,0,22,66,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\DirectPrinter.cs,89,60,32,0,21,0,8,44,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\ExcelTextStripper.cs,91,73,45,9,16,0,2,12,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\MailSender.cs,114,102,60,12,12,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\PrintAgent.cs,1572,1187,825,118,213,2,172,443,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\PrintHandler.cs,359,296,224,35,50,1,13,51,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\RichTextStripper.cs,224,203,99,14,13,7,8,63,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\SendAlertsThread.cs,1071,596,405,86,122,0,353,1924,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\Threads\ThreadController.cs,1041,838,557,109,123,5,80,301,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Catalogs\DispenserGrid.cs,187,166,100,21,20,1,1,3,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Catalogs\ReportGrid.cs,344,262,199,9,72,2,10,34,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Catalogs\SettingsGrid.cs,178,156,102,8,22,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Catalogs\Statistics.cs,132,107,75,6,25,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Catalogs\TankGrid.cs,155,136,88,18,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\AlarmControl.cs,147,130,85,15,17,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\DispenserControl.cs,333,250,150,27,44,2,39,123,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\LcdDisplay.cs,66,56,36,0,9,0,1,2,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\LcdUpDown.cs,143,127,76,10,16,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\NozzleControl.cs,87,81,51,5,6,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\NozzleInfoControl.cs,27,24,16,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\PanelExt.cs,22,19,13,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\PriceControl.cs,138,121,79,15,17,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\TankControl.cs,291,249,155,21,36,1,6,22,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\TankDataControl.cs,57,50,34,0,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\TankGauge.cs,186,140,113,4,44,1,2,26,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\TankLinearGauge.cs,128,105,72,5,23,1,0,2,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Controls\WaitingClock.cs,59,51,36,4,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\AboutForm.cs,49,41,31,0,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\AlertsForm.cs,34,29,21,0,5,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\DispenserInfoForm.cs,57,49,32,2,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\DispenserTransactionsForm.cs,147,128,93,9,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\InvoiceForm.cs,186,166,113,14,20,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\LoadWaitingForm.cs,71,58,38,1,8,0,5,30,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\LoginForm.cs,75,63,46,5,12,1,0,1,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\ResolveAlarmForm.cs,73,64,42,4,7,0,2,4,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\ShiftForm.cs,168,126,91,10,27,1,15,53,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\Forms\UserVerificationForm.cs,88,79,51,8,9,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\AttachFillingForm.cs,221,190,119,28,31,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectBalanceForm.cs,63,52,38,2,11,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectFromToForm.cs,59,53,33,2,6,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectFuelTypeForm.cs,58,49,30,3,9,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectInvoiceControl.cs,147,121,73,9,22,0,4,32,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectInvoiceForm.cs,143,114,72,4,20,0,9,21,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectInvoiceTypeForm.cs,75,65,36,3,10,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectNozzleForm.cs,55,49,33,1,6,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectPrinterForm.cs,52,45,30,2,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectShift.cs,63,52,38,2,11,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectTankActionForm.cs,35,30,20,0,5,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SelectionForms\SelectTraderForm.cs,175,147,99,15,27,0,1,5,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SettingForms\CommunicationSettingsForm.cs,54,47,33,0,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SettingForms\ControllerSettings.cs,97,83,61,6,14,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\PureCode2\ASFuelControl.Windows\UI\SettingForms\FuelPumpSettings.cs,364,312,221,29,45,0,7,21,0,0
