File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Box69\Properties\Settings.Designer.cs,36,21,9,2,7,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Box69b\ConnectorBox69b.cs,930,736,438,91,100,10,94,322,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Box69b\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.BoxIFSF\BoxIFSF.cs,800,753,395,87,44,0,3,7,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.BoxIFSF\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Crc32.cs,107,86,51,15,21,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Crypto.cs,173,139,86,12,9,0,25,134,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\DatabaseModel.cs,18243,16448,8254,1575,1720,0,75,1373,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\AlertEvaluator.cs,395,350,231,61,43,0,2,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\DatabaseModel.cs,4071,3500,2183,607,425,69,146,705,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\EntityFactory.cs,166,133,76,14,11,1,22,63,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\ErrorInfo.cs,70,59,31,4,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\OptionHandler.cs,206,178,109,47,28,2,0,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Implementation\ValidationErrorEvent.cs,26,22,14,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Properties\Resources.Designer.cs,418,231,137,42,48,1,139,739,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\IDataValidator.cs,24,21,17,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\InvoiceLineValidator.cs,108,88,54,16,18,0,2,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\InvoiceValidator.cs,109,62,32,6,18,0,29,75,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\SalesTransactionValidator.cs,109,90,49,13,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\TankFillingValidator.cs,158,74,40,10,24,0,60,180,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\TankValidator.cs,69,53,29,8,15,0,1,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Data\Validators\ValidatorContainer.cs,105,90,67,13,14,0,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Elbis\ElbhsController.cs,1127,631,392,102,134,1,362,1184,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Elbis\FuelPoint.cs,203,157,100,9,21,0,25,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Elbis\Nozzle.cs,46,38,29,1,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Elbis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.EMR3\EmrController.cs,40,34,19,1,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.EMR3\Protocol.cs,773,625,382,117,68,11,80,255,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.EMR3\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Euromat\EuromatClient.cs,45,38,25,2,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Euromat\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Fafnir\ATGProbe.cs,31,28,17,2,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Fafnir\Connector.cs,257,206,138,28,38,3,13,77,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Fafnir\Controller.cs,220,176,102,13,44,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Fafnir\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\-Controller.cs,127,99,62,19,16,1,12,41,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\-GilbargoProtocol.cs,436,384,239,51,40,15,12,102,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\Connector.cs,493,445,281,82,40,13,8,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\Controller.cs,18,16,10,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\GilbarcoController.cs,66,58,39,10,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\GilbarcoProtocol.cs,1895,559,346,71,238,23,1098,3650,0,2
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\GilbargoProtocol.cs,436,384,239,51,40,15,12,102,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\_GilbarcoController.cs,65,57,38,10,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Gilbarco\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoCn\Controller.cs,17,15,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoCn\GilbarcoProtocolCn.cs,729,597,366,90,83,16,49,235,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoCn\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoMulti\Controller.cs,18,16,10,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoMulti\GilbarcoProtocol.cs,790,655,408,95,70,17,65,666,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoMulti\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoMulti\Properties\Resources.Designer.cs,64,33,17,3,9,1,22,119,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GilbarcoMulti\Properties\Settings.Designer.cs,27,13,6,1,6,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GVR\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GVR\CRC.cs,564,560,37,3,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GVR\Extensions.cs,69,63,37,13,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GVR\GVRProtocol.cs,494,461,213,45,33,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.GVR\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Logging\Logger.cs,218,181,116,20,12,0,25,96,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Logging\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Millennium\Controller.cs,25,17,11,0,7,0,1,4,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Millennium\MillenniumConnector.cs,955,743,440,100,114,13,98,632,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Millennium\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.MillenniumMulti\MillenniumMultiConnector.cs,1018,807,467,122,117,12,94,414,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.MillenniumMulti\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.NuovoPignone\Controller.cs,21,18,12,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.NuovoPignone\NuovoPignoneProtocol.cs,1317,624,360,102,103,9,590,1802,0,2
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.NuovoPignone\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Prime\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Prime\PrimeProtocol.cs,981,441,281,79,130,0,410,1150,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Prime\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.PTS\PtsConnector.cs,694,561,350,120,99,2,34,144,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.PTS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan\Controller.cs,21,18,12,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan\PumalanProtocol.cs,1096,846,596,101,211,1,39,267,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan2\Controller.cs,21,18,12,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan2\PumalanProtocol.cs,1096,846,596,101,211,1,39,267,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Pumalan2\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\AlertReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\AlertReport.Designer.cs,242,184,160,0,3,0,55,43,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReport.Designer.cs,247,181,159,0,2,0,64,46,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\DeliveryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\DeliveryReport.Designer.cs,737,583,529,0,3,0,151,75,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceReport.cs,35,26,20,0,3,0,6,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceReport.Designer.cs,688,540,488,0,3,0,145,73,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceThermal.cs,127,108,68,23,10,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceThermal.Designer.cs,756,599,544,0,3,0,154,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceTraderReport.cs,39,26,20,0,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\InvoiceTraderReport.Designer.cs,957,752,683,0,3,0,202,92,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\LiterCheckReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\LiterCheckReport.Designer.cs,634,504,458,0,3,0,127,67,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\NozzleTotalsReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\NozzleTotalsReport.Designer.cs,414,320,287,0,3,0,91,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportHeader.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportHeader.Designer.cs,323,247,216,0,3,0,73,49,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportViewer.cs,21,19,13,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportViewer.Designer.cs,69,42,30,1,7,0,20,57,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportViewerForm.cs,475,361,263,12,108,2,6,26,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ReportViewerForm.Designer.cs,106,79,64,1,7,0,20,56,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReport.Designer.cs,552,429,389,0,2,0,121,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReportDispenser.Designer.cs,716,574,525,0,3,0,139,71,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SaleReportFuelType.Designer.cs,505,402,365,0,3,0,100,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectBalanceForm.cs,66,53,39,2,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectBalanceForm.Designer.cs,215,162,149,1,6,0,47,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectFromToForm.cs,59,53,33,2,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectFromToForm.Designer.cs,147,106,94,1,6,0,35,61,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectShift.cs,66,53,39,2,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\SelectShift.Designer.cs,224,171,157,1,6,0,47,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReport.Designer.cs,320,242,217,0,2,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReportDispenser.Designer.cs,603,479,436,0,3,0,121,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShiftReportFuelType.Designer.cs,442,351,318,0,3,0,88,54,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\ShilftLiterCheck.Designer.cs,627,497,451,0,3,0,127,67,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankFillingReport.Designer.cs,997,813,750,0,3,0,181,85,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankFillingThermal.Designer.cs,614,469,415,0,3,0,142,72,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TankStausReport.Designer.cs,418,324,287,0,3,0,91,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TitrimetryReport.Designer.cs,336,257,225,0,3,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TransactionReport.cs,35,26,20,0,3,0,6,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\TransactionReport.Designer.cs,847,672,606,0,3,0,172,82,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,10,7,3,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\BalanceDS.Designer.cs,4088,3561,1949,358,471,1,56,161,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.Designer.cs,328,252,223,0,3,0,73,49,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.Designer.cs,654,515,467,0,3,0,136,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\TankBalanceReport.Designer.cs,774,617,563,0,3,0,154,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.Designer.cs,308,239,214,0,2,0,67,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\IncoiceReportShort.cs,113,84,52,12,17,2,12,52,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\IncoiceReportShort.Designer.cs,1195,975,896,0,3,0,217,97,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePerDayReport.cs,39,26,20,0,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePerDayReport.Designer.cs,1058,841,762,0,3,0,214,96,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.Designer.cs,454,375,341,0,3,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.Designer.cs,417,347,318,0,3,0,67,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoiceReport.cs,30,16,10,0,2,0,12,40,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\InvoiceReport.Designer.cs,1123,891,812,0,3,0,229,101,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Invoices\TankFillingReport.Designer.cs,552,431,388,0,3,0,118,64,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Properties\Resources.Designer.cs,74,39,21,4,10,1,25,132,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.Reports\Properties\Settings.Designer.cs,49,33,12,3,8,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.StartItaliana\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\dev\Exedron\ASFuelControl.Windows\ProtocolBackUp_2015_08_10\ASFuelControl.StartItaliana\Connector.cs,200,174,112,28,19,0,7,13,0,0
